id,create_date,state,sentiment,text
0f9bc238-ab7a-4cff-84ef-3672f7a47c78,12/5/2020 0:26,texas,1,"RT @UNVolunteers: ""Volunteering is the backbone of our societies. #Volunteers help protect communities especially by reaching those most aâ€¦"
6ab47aba-ef9a-4823-b337-41a7b5eac98d,12/5/2020 0:26,texas,0,ðŸ“† Save the date! Join us next week for our Tele Town Hall to learn more about #COVID19 response in #Brampton â¬‡ï¸ https://t.co/xzyRYxNEmD
77b4661f-29f2-45eb-8157-ad0bfbccc215,12/5/2020 0:26,texas,0,RT @JHSPH_CHS: US #COVID19 cases: 1st case to 1M - 96 days 1 to 2M- 44 days 2 to 3M- 27 days 3 to 4M - 15 days 4 to 5M - 17 days 5 to 6Mâ€¦
99323128-19e0-4ac1-aa1f-1ee2f6dd3b3e,12/5/2020 0:26,texas,-1,RT @Zoso771: Vale Rupert Murdoch: 1931-2020 https://t.co/aW3tplQyaO #RIPRupertMurdoch He played a huge role in shaping the response to bothâ€¦
0dc1da6e-bb65-46d8-a42a-3b4184f7366a,12/5/2020 0:26,texas,1,UCI researchers including @UCIrvineSOM Professor Sean Young win best paper award for detecting #COVID19 misinformation on social media using an #AI-style tool. Learn more here: https://t.co/XcO158S0rT. @UCIbrenICS https://t.co/hyNkP6xJM9
85b31ad3-389a-4801-820e-26f3c5dbb9cd,12/5/2020 0:26,texas,-1,RT @tonyturnertn: Turning The Corner update: an American dies every 30 seconds from #COVID19.
f8a4d16d-ac7a-4737-bccc-18a1d97a4170,12/5/2020 0:26,texas,-1,RT @DrEricDing: POWERFUL. Manitoba Premier practically begging with emotional voice says â€œif you donâ€™t think #COVID19 is real youâ€™re anâ€¦
bdf4896a-b0da-475d-9532-fef4521aa7a4,12/5/2020 0:26,texas,-1,RT @derekjames150: We're now hearing only 800K doses of the #Covid19 vaccine have been received. With every person needing two doses thisâ€¦
6ed81914-2bf4-487c-beb8-c89ff1f3d6a2,12/5/2020 0:26,texas,-1,RT @ChiIwoc: Cook County Jail knowingly put a woman with covid19 in a tier full of non infected women resulting in all of them getting sicâ€¦
dd8fef4c-2e3a-4da8-a53d-4e978840db07,12/5/2020 0:26,texas,0,RT @TomKierein: The wife of one of my brothers died from #Covid19 this morning. She had no pre-existing conditions and had been hospitalizeâ€¦
c6b26d81-0973-4c6e-8e2a-9ae8ac8188ac,12/5/2020 0:26,texas,-1,RT @katecallen: Inequality is the core of Toronto's #COVID19 epidemic -- but it has not been the core of the response. First-wave mistakesâ€¦
919695fe-4eda-4422-aaf6-62a6dadd6369,12/5/2020 0:26,texas,-1,"RT @kakape: â€œ@WHO is concerned that there is a growing perception that the pandemic is overâ€ says @drtedros at #covid19 presser. ""The trutâ€¦"
f134c601-0698-42ad-a38d-748bdc56b176,12/5/2020 0:26,texas,-1,RT @ChiIwoc: Cook County Jail knowingly put a woman with covid19 in a tier full of non infected women resulting in all of them getting sicâ€¦
dbb45260-3b88-4e39-a916-a916e1e6c9d8,12/5/2020 0:26,texas,0,RT @iran_policy: #Iran: The Peopleâ€™s Mojahedin Organization of Iran (PMOI/#MEK) announced this afternoon Friday December 4 2020 that thâ€¦
31bc7f24-5847-48a8-8408-7bad69c8cbd0,12/5/2020 0:26,texas,-1,RT @HenryMakow: Court rules Covid-19 tests worthless media rejects science DOT alert https://www.naturalnewsDOTcom/2020-12-04-court-ruleâ€¦
58e5cc36-5e4d-4c5a-b90f-cfd882f26467,12/5/2020 0:26,texas,0,RT @DBrozeLiveFree: Let's ask some basic questions about the COVID19 vaccines... https://t.co/Ux6Lr1sGDb
619dca69-7fa5-40be-8387-098ff753142b,12/5/2020 0:26,texas,0,RT @JHSPH_CHS: US #COVID19 cases: 1st case to 1M - 96 days 1 to 2M- 44 days 2 to 3M- 27 days 3 to 4M - 15 days 4 to 5M - 17 days 5 to 6Mâ€¦
4e9ec39d-dd67-4825-adf9-c825e00bc660,12/5/2020 0:26,texas,0,RT @LCalabreseDO: After 2 days @NIH sponsored post #COVID19- #LongCovid workshop my impressions in this tweettorial: We have along way to gâ€¦
9319f608-6c25-49bf-8c33-9414d191ec6c,12/5/2020 0:26,texas,-1,RT @DrEricDing: ðŸ“WALL STREET BANKERS ARE NOT MORE â€œESSENTIALâ€ THAN TEACHERS &amp; 1ST RESPONDERSâ€”American Bankers Association is petitioning toâ€¦
70cff5eb-d106-4200-9d68-dc90b9d0b336,12/5/2020 0:26,texas,0,Most of Europe's busiest #ski slopes will be quiet over the holidays in a big blow for the winter #economy. But in #Switzerland #Austria &amp; possibly northern #Spain ski lifts will be running. Early this year aprÃ¨s-ski bars partly aided the #COVID19 spread in #Europe. https://t.co/uaQT5xVMhW
74853c9d-efe7-4f47-876d-be5c56147dc7,12/5/2020 0:26,texas,1,Has @JoeBiden considered adding Dr. Nirav Shah @nirav_mainecdc to his COVID response team? Because the CDC response here in Maine has been fantastic. #COVID #Covid19 #CDC
