id,create_date,state,sentiment,text
7d87f87a-0e0a-4541-89ca-4b314918a986,2020-12-05 14:56:38,indiana,UNKNOWN,Diagnosing why the US has so blatantly failed to respond to #COVID19 by 2 tweets https://t.co/In9HbeixoG
0ad160cc-ffc5-4c7f-8ce7-f90b3300ab7d,2020-12-05 00:28:37,indiana,UNKNOWN,BILL NYE is still the science show king. And he’s got a mask lesson for you. #MaskUp #COVID19 https://t.co/9UQpNcig5O
331db340-92d4-4cba-a386-06d128bc7ade,2020-12-05 06:06:44,indiana,UNKNOWN,Stellar detailed reporting from Florida on Gov. DeSantis orders to downplay and cover up the true extent of #COVID19 in his state leading up to the elections. https://t.co/bHziKucsyF
9a16a14a-fb98-4d25-8af1-418354051de8,2020-12-06 19:13:47,indiana,UNKNOWN,RT @JamesFe20066451: In Tier 3 Areas during the critical period between Mass Testing and Mass Vaccination @key_covid employs one of two st…
d2efb006-c2c2-447c-9b7c-457fe38ad3f1,2020-12-06 19:13:46,indiana,UNKNOWN,Morticia Addams my art in print. Wear this design on a face mask! https://t.co/uSsKIrKWQX #theaddamsfamilyvalues #facemasks #COVIDSecondWave #COVID19 #CovidVaccine https://t.co/EwJ1MoRNiP
927d1f01-bbe7-4a4c-a467-1f7100a43e12,2020-12-06 19:13:45,indiana,UNKNOWN,#Corona Info for #USA: New Cases: 65319 Today Recovery: 13550 Today Deaths: 508 Total Active Cases: 5959123 Total Cases: 15048744 Total Recovery: 8801288 Total Deaths: 288333 #Coronavirus #Covid19 #Covid_19 #SARSCoV2 #StaySafe Source: 'CoronaTrackerNepal_bot' #Telegram.
a8db2b57-0fb1-416a-b8bd-0c724ca062ae,2020-12-06 19:13:45,indiana,UNKNOWN,@AndyBowler8 @willterry1981 @UKCovid19Stats BTW the UK may have reopened too quickly - cases are no longer declining. #COVID19 is very pernicious. https://t.co/Cjb8FiWssN
d37849d5-6868-4e56-8333-063c60489718,2020-12-06 19:13:45,indiana,UNKNOWN,Guys please avoid these other social gatherings for monate. Safe lives and your health off Covid19. It's festive season and people are travelling from different areas and one will never know. Let's be responsible and avoid too much crowded places. 😷 #COVID19 #RAGE
c4a0e854-0381-47c1-975c-e1e71109e05b,2020-12-06 19:13:44,indiana,UNKNOWN,Great feature on @CanadaTopflight as they continue to strive to achieve normalcy through #COVID19 delays. Happy to have them with us each week https://t.co/xfj8EgICZW
d0e2e190-2a68-4f18-93a4-fbad368b71a2,2020-12-06 19:13:44,indiana,UNKNOWN,RT @CollierForTexas: The Texas Legislature is headed into a difficult budget session. They will blame COVID19 for everything hoping we for…
d5d07b78-ec58-4dbe-a91c-43fe64973bc4,2020-12-06 19:13:44,indiana,UNKNOWN,RT @NewsfromScience: Moderna has reported 94.1% efficacy for its #COVID19 vaccine. But the more impressive number is this one: 100% efficac…
7435c2f8-9df8-4066-89a6-7bd2e1d1ac73,2020-12-06 19:13:42,indiana,UNKNOWN,#COVID19 restrictions and guidelines regarding masks to shove it up their ass? I never thought we would reach a point in our history where I would say maybe teaching people freedom is worth dying for without more of a framework isn't really a good idea but here we are.
5fa68346-0605-4b00-9423-ea82464f2826,2020-12-06 19:13:42,indiana,UNKNOWN,RT @SooChoiFolder: JN : Hello we are BTS. Because of our ARMYs we could receive the Best Group award. Actually we got depressed and felt e…
fd2fbae0-191a-4291-b485-ab3197d43f93,2020-12-06 19:13:41,indiana,UNKNOWN,RT @AlisonGeorge10: @HoppySaul @educationgovuk THERE IS NO EVIDENCE because #schools are NOT SAFE! The lives of 1000s of families &amp; #teache…
d2884181-61f2-4811-8666-bcd9cee798da,2020-12-06 19:13:41,indiana,UNKNOWN,RT @jeasbe: #Delhi Need #Blood Type : A+ At : Arogya Hosp. Chitra Vhr Blood Component : Need Plasma from A+ AB+ #COVID19 recovered pati…
cbdd3988-3a78-4ccd-bd5e-df6a42dfd96c,2020-12-05 00:28:35,indiana,UNKNOWN,RT @DrEricDing: 📍WALL STREET BANKERS ARE NOT MORE “ESSENTIAL” THAN TEACHERS &amp; 1ST RESPONDERS—American Bankers Association is petitioning to…
34fc4366-bd30-415c-b641-552cb96f30f5,2020-12-05 00:28:35,indiana,UNKNOWN,21 more @camdencountynj residents have died from complications related to #COVID19 and 654 others have tested positive. Yesterday the county saw a single-day high of new infections (373) and the most local lives lost (18) since July 10. https://t.co/upv50OYgKd
d755c694-e001-4139-bf8c-a8f888564ea6,2020-12-05 00:28:34,indiana,UNKNOWN,RT @RaptorCompSys: Just a quick note -- our responses are slower than normal at the moment due to the combination of increased COVID19 lock…
0adbd296-9b5d-4193-b323-ae4b84ac22eb,2020-12-05 00:28:34,indiana,UNKNOWN,RT @morethanmySLE: 🔥WATCH: Speaker Pelosi fighting tooth &amp; nail for #COVID19 relief FOR THE PEOPLE while Mitch McConnell has politicized Am…
31d565a2-bd87-4db9-8c16-5ea764fb3ebc,2020-12-05 00:28:33,indiana,UNKNOWN,@MoatsTV @georgegalloway @SputnikInt @RT_com I always watch #MOATS - George is it poss to interview these guys pls? Press Conference today - vid: https://t.co/rppOsuAAZB - @Covid19Critical (FLCCC). #Ivermectin is proving to be very good as a #Prophylaxis + #EarlyTreatment for #Covid19. They are pro-vaccine not antivaxxers.
76b2bd0b-bb76-4a7d-bbc0-c29b77a7ee86,2020-12-05 00:28:31,indiana,UNKNOWN,RT @DrEricDing: 📍WALL STREET BANKERS ARE NOT MORE “ESSENTIAL” THAN TEACHERS &amp; 1ST RESPONDERS—American Bankers Association is petitioning to…
6b5101ac-e880-4761-944e-fcdc16310a3d,2020-12-05 00:28:30,indiana,UNKNOWN,RT @72MichiganPapa: Michigan reporting 8689 new Covid19 cases today with 81 deaths. 😷
1786da35-54be-42be-971f-c70086dabbaf,2020-12-05 00:28:30,indiana,UNKNOWN,RT @DrEricDing: DIRE WARNING: “If you are under 40 you need to ASSUME you became infected over the Thanksgiving if you gathered beyond im…
a2565e67-4c69-4887-99b4-20995d7285ac,2020-12-05 00:28:29,indiana,UNKNOWN,RT @DrEricDing: Grim forecast: 539 000 American dead by end of April. Basically another quarter million dead before we get this under contr…
1c43f9a9-3e50-4a7b-9e69-ec3fab119d35,2020-12-05 00:28:28,indiana,UNKNOWN,RT @B52Malmet: There is something so calming about Joe Biden facing enormously daunting tasks ahead as he speaks to us about how he intends…
bd9fea95-1919-407e-99b1-c8cec841dd57,2020-12-05 00:28:27,indiana,UNKNOWN,RT @cskoerner: On November 20 2020 #Pennsylvania legislators passed H.B. 1737 which affords #healthcare providers and other #businesses…
0ed6ba86-8cdd-4967-8e7f-5c115c7df695,2020-12-05 00:28:26,indiana,UNKNOWN,RT @Cleavon_MD: This is the reality for healthcare workers on the frontline when the @GOP spreads misinformation about COVID19. We can't co…
84b041a5-595c-4be3-a790-38838e598f69,2020-12-05 00:28:26,indiana,UNKNOWN,RT @RSNA: COVID-19 has affected children in a variety of ways and imaging has shown unique presentations of #COVID19 in children. Researche…
7bbf56a7-cbc6-44b9-b947-014e3a1f9b25,2020-12-05 00:28:26,indiana,UNKNOWN,RT @21WIRE: Simple Question: If #BigPharma has only been testing for a few months how can they possibly make such broad claims about the l…
525adbcd-97ba-44af-a64d-d43e588ab1a6,2020-12-05 00:28:25,indiana,UNKNOWN,RT @DrEricDing: “There is no need for an Ebola Czar” ~Sen Perdue in 2014. That Ebola Czar impressed everyone including Dr Fauci. He also l…
ffb8656b-7cd5-487f-a6c2-ad07a1c968d9,2020-12-05 00:28:25,indiana,UNKNOWN,RT @taradublinrocks: It’s not surprising that a traitorous rape enabling trunk monkey who looked the other way when wrestlers were being ra…
e05aed8c-63ea-4ae1-96c1-6c506cbe2bd7,2020-12-05 00:28:24,indiana,UNKNOWN,RT @DrEricDing: Rick Santelli is also the crazy guy who once said he hopes to **infect everyone** and get this over with so stock market ca…
da85f7d3-429e-42b0-93e2-ce6ad3b03c75,2020-12-05 00:28:24,indiana,UNKNOWN,RT @MussenToevlucht: The race for a #vaccine for #COVID19 has added yet another threat to #sharks who are targeted for their liver oil. #P…
22ecf588-0c98-4c17-b6e7-fe3dcd9f4511,2020-12-05 00:28:23,indiana,UNKNOWN,"RT @peta: Stop referring to humans who are volunteering in #COVID19 vaccine trials as “guinea pigs ” just use ""trial participants."" Using…"
90432230-6b0a-4345-974f-8d07f07ee4b5,2020-12-05 00:28:23,indiana,UNKNOWN,#Florida This could be an example of why you guys are in so much trouble with Covid down there. If leader ship doesn’t take things seriously and no one else will either. What a tool. I’m glad he doesn’t represent me. #COVID19 https://t.co/2vN6pOXpt1
7ddb1372-5d6f-4576-aa5e-a5600334713e,2020-12-05 00:28:23,indiana,UNKNOWN,MUMPS - Fever headache fatigue &amp; Loss of appetite REPORT CORONAVIRUS FRAUD https://t.co/qmFY5tOUrt #COVID19 #CORONAVIRUS #MILITARY #NEWS #LOCKDOWNS #BAREXAMS #GAYPRIDE2020 #JOEBIDEN #TRUMP2020
22d2a671-aef0-49e0-b1be-1ffb007ae93c,2020-12-05 00:28:23,indiana,UNKNOWN,RT @LotusOak2: The CDC Just Gave Us the Biggest Reason to End the #Coronavirus Lockdowns https://t.co/zmVy3dUxsJ #COVID19
4168e8db-ea8f-48ed-bf63-2fc0ae0d3055,2020-12-05 00:28:23,indiana,UNKNOWN,RT @davidmweissman: If a parent did to their child what Mitch McConnell is doing to America in the middle of #COVID19 pandemic they would…
c01fa80e-ae30-4982-89e6-409fdabc9d67,2020-12-05 00:28:21,indiana,UNKNOWN,RT @DrDenaGrayson: Trump and the @GOP fiddle (maskless) while Rome burns.🤬 We are only just entering the depths of hell in this #pandemic…
3d7ed0cc-b346-4180-abd1-bfbbec9331d9,2020-12-05 00:28:20,indiana,UNKNOWN,RT @taradublinrocks: It’s not surprising that a traitorous rape enabling trunk monkey who looked the other way when wrestlers were being ra…
7c455533-f944-486a-9d65-e63264103e03,2020-12-05 00:28:20,indiana,UNKNOWN,RT @DrEricDing: 📍WALL STREET BANKERS ARE NOT MORE “ESSENTIAL” THAN TEACHERS &amp; 1ST RESPONDERS—American Bankers Association is petitioning to…
704e55aa-97f8-4717-9528-30b7339f479c,2020-12-05 00:28:18,indiana,UNKNOWN,4/ Daily New Recovery Vs 7 day Avg. Trend (As on 04.12.2020): #AndamanNicobar #DailyRecovery #COVID19 #ANCovidTracking #AndamanFightsCOVID19 @CovidTrackingIn @covid19indiaorg @RijoMJohn https://t.co/xwN449PgNf
b2686bec-97de-43d1-8b21-e17bd90884ba,2020-12-05 00:28:18,indiana,UNKNOWN,RT @morethanmySLE: 🔥WATCH: Speaker Pelosi fighting tooth &amp; nail for #COVID19 relief FOR THE PEOPLE while Mitch McConnell has politicized Am…
4a0af585-517d-48d3-9fef-9286b60f67e4,2020-12-05 00:28:18,indiana,UNKNOWN,RT @DrEricDing: 📍DESPERATE PLEAS for ICU bed for mom via @Facebook—A son frantically tries to find hospital ICU bed w/ ECMO to save his mom…
de362b96-51ab-4199-a1c4-1daa5f11f785,2020-12-05 00:28:17,indiana,UNKNOWN,"RT @CTZebra: Marie ""Eunice"" Maurisseau CNA with 30 yrs of service LICH/Brookhaven New York died of #covid19 5/11. She had a wonderful h…"
af825638-921a-4771-b5d6-b45884727093,2020-12-05 00:28:15,indiana,UNKNOWN,RT @SenSanders: Given the enormous economic desperation facing working families in this country today I will not be able to support the re…
8d1cff75-d5a5-4a0d-909c-70ec443961ea,2020-12-05 00:28:15,indiana,UNKNOWN,RT @EricTopol: The marked success of face masks in reducing new #COVID19 infections in Germany by at least 45% https://t.co/STrj3UaKD8 @P…
1d207666-351e-4c83-b726-fe413a9324f0,2020-12-05 00:28:14,indiana,UNKNOWN,RT @AMWADoctors: Older Americans have spent months at home limiting their activities &amp; denying them their families &amp; communities time toge…
d8c3b80c-b68d-4ff3-918c-ba9043a7b92d,2020-12-05 00:28:14,indiana,UNKNOWN,RT @Asamoh_: Cuban doctors are paid Kshs 800 000 each in salary. Free house and Tranpsort allowance. Now MoH wants to give them vehicles to…
c0634ce9-a013-4fec-86bd-378f8e8a5389,2020-12-05 00:28:13,indiana,UNKNOWN,RT @derekjames150: We're now hearing only 800K doses of the #Covid19 vaccine have been received. With every person needing two doses this…
